"Payer Name","PayorID"
"LYNWOOD UNIFIED SCHOOL DISTRICT (CA) (AUTO)","J1669"
"LYNWOOD UNIFIED SCHOOL DISTRICT (CA) (AUTO)","J1669"
"LYNWOOD UNIFIED SCHOOL DISTRICT (CA) (WC)","P1669"
"LYNWOOD UNIFIED SCHOOL DISTRICT (CA) (WC)","P1669"
"LYNX - CORVEL (AUTO)","J1949"
"LYNX - CORVEL (AUTO)","J1949"
"LYNX - CORVEL (WC)","P1949"
"LYNX - CORVEL (WC)","P1949"
"M&S BLUE AND GOLD FLEET (AUTO)(ATTACHMENT)","J3782"
"MABUHAY MEDICAL GROUP","CAPMN"
"MAC TOOLS - AUTO","J3237"
"MAC TOOLS - AUTO","J3237"
"MACALJON /</br> SCL, INC. - WC","J2859"
"MACALJON /</br> SCL, INC. - WC","J2859"
"MACHINIST DISTRICT 9 WELFARE","37292"
"MACKINAW ADMINISTRATORS (WC)","J1343"
"MACKINAW ADMINISTRATORS (WC)","J1343"
"MACNEAL HEALTH PROVIDERS - CHS","36334"
"MACYS DEPT STORES CORPORATE SERVICES, INC (WC)(ATTACHMENT)","J1347"
"MACYS INCORPORATED - WC","J2860"
"MADERA COMMUNITY HOSPITAL (WC)","41556"
"MAGELLAN BEHAVIORAL HEALTH","1260"
"MAGELLAN BEHAVIORAL HEALTH - CASE RATE","MBHCR"
"MAGELLAN COMPLETE CARE OF FLORIDA","1260"
"MAGNA CARTA - CORVEL (AUTO)","J2173"
"MAGNA CARTA - CORVEL (AUTO)","J2173"
"MAGNA CARTA - CORVEL (WC)","P2173"
"MAGNA CARTA - CORVEL (WC)","P2173"
"MAGNACARE","11303"
"MAGNOLIA HEALTH","68069"
"MAGNOLIA HEALTH AMBETTER","68069"
"MAIN STREET AMERICA ASSURANCE - AUTO","C1115"
"MAIN STREET AMERICA ASSURANCE - WC","P1837"
"MAINE COMMUNITY HEALTH OPTIONS","45341"
"MAJCO LLC DBA BIG BRAND TIRE CORVEL","J4423"
"MAJOR LEAGUE BASEBALL (CONDUENT - FORMERLY (WC)","J1435"
"MAJOR LEAGUE BASEBALL - WC","J2861"
"MAJOR LEAGUE BASEBALL - WC","J2861"
"MAJOR LEAGUE BASEBALL 8 (WC)","J1082"
"MAJOR LEAGUE BASEBALL 8 (WC)","J1082"
"MALCOLM DRILLING COMPANY INCORPORATED - WC","J2862"
"MALCOLM DRILLING COMPANY INCORPORATED - WC","J2862"
"MANAGED CARE SERVICES","35162"
"MANAGED CARE SYSTEMS - ERA ONLY","ECMCS"
"MANAGED HEALTH SERVICES AMBETTER","68069"
"MANAGED HEALTH SERVICES INDIANA","39186"
"MANAGED HEALTH SERVICES WI","39187"
"MANAGED HEALTHCARE ADMIN INC- BLUE CHOICE","MHCA2"
"MANAGEMENT & TRAINING CORPORATION - WC","J2863"
"MANAGEMENT & TRAINING CORPORATION - WC","J2863"
"MANHATTAN BEER DISTRIBUTORS - WC","J2864"
"MANHATTAN BEER DISTRIBUTORS - WC","J2864"
"MANHATTAN CONSTRUCTION COMPANY IAH CCIP - W","J2865"
"MANHATTAN LIFE (PAPER)","MANLI"
"MANSFIELD I.S.D. (WC)","J3945"
"MANSFIELD I.S.D. (WC)","J3945"
"MANUFACTURERS ALLIANCE INSURANCE COMPANY (WC)","41556"
"MAPCO","75258"
"MAPFRE EXCEL","L0100"
"MAPFRE INSURANCE (AUTO)","C1086"
"MAPFRE INSURANCE (AUTO)","C1086"
"MAPFRE LIFE","L0160"
"MARCH VISION CARE INC.","52461"
"MARCOTTE & HEARNE (WC)","41556"
"MARICOPA CARE ADVANTAGE - ERA ONLY","ECMAD"
"MARICOPA COUNTY COMMUNITY COLLEGE DISTRICT (WC)","41556"
"MARICOPA HEALTH PLAN - ERA ONLY","ECMCP"
"MARIN GENERAL HOSPITAL (WC)","J3884"
"MARIN GENERAL HOSPITAL (WC)","J3884"
"MARIN GENERAL HOSPITAL/</br>SAFETY NATIONAL (WC)","J3883"
"MARIN GENERAL HOSPITAL/</br>SAFETY NATIONAL (WC)","J3883"
"MARIN MUNICIPAL WATER DISTRICT (WC)","J3882"
"MARIN MUNICIPAL WATER DISTRICT (WC)","J3882"
"MARINE REPAIR S (AUTO)","J3787"
"MARINE REPAIR S (AUTO)","J3787"
"MARINE REPAIR S (WC)","P3787"
"MARINE REPAIR S (WC)","P3787"
"MARIPOSA COUNTY (WC)","41556"
"MARKEL (AUTO)","J2321"
"MARKEL (AUTO)","J2321"
"MARKEL (WC)","P2321"
"MARKEL (WC)","P2321"
"MARQUETTE NATIONAL LIFE INSURANCE COMPANY - ERA ONLY","ECQMA"
"MARRICK MEDICAL FINANCE","20805"
"MARRIOTT (WC)","J1431"
"MARRIOTT (WC)","J1431"
"MARTIN MARIETTA MATERIALS, INC. - WC","J2866"
"MARTIN MARIETTA MATERIALS, INC. - WC","J2866"
"MARTINS POINT HEALTHCARE","MPHC1"
"MARTINS POINT HEALTHCARE -GENERATIONS ADVANTAGE","MPHC2"
"MARY WASHINGTON MEDICARE ADVANTAGE PLUS","83269"
"MARYLAND CASUALTY COMPANY (COMMERCIAL VEH (AUTO)","C1034"
"MARYLAND MEDICAL CARE PROGRAM","A5260"
"MARYLAND PHYSICIANS CARE","76498"
"MARYLAND PHYSICIANS CARE MD","22348"
"MARYLAND UNINSURED EMPLOYER'S FUND - CORV (AUTO)","J3744"
"MARYLAND UNINSURED EMPLOYER'S FUND - CORV (AUTO)","J3744"
"MARYLAND UNINSURED EMPLOYER'S FUND - CORVEL (WC)","P3744"
"MARYLAND UNINSURED EMPLOYER'S FUND - CORVEL (WC)","P3744"
"MASCO CABINETRY MIDDLEFIELD LLC - WC","J2867"
"MASCO CABINETRY MIDDLEFIELD LLC - WC","J2867"
"MASHANTUCKET PEQUOT TRIBAL NATION","37121"
"MASONRY WELFARE TRUST FUND","60230"
"MASS ADVANTAGE","86220"
"MASS GENERAL BRIGHAM HEALTH PLAN","4293"
"MASS MUTUAL LIFE INSURANCE CO AND SUBS. - (AUTO)","J2868"
"MASS MUTUAL LIFE INSURANCE CO AND SUBS. - W","J2868"
"MASSACHUSETTS BAY INSURANCE COMPANY (AUTO)","J1689"
"MASSACHUSETTS BAY INSURANCE COMPANY (AUTO)","J1689"
"MASSACHUSETTS BAY INSURANCE COMPANY (WC)","P1689"
"MASSACHUSETTS BAY INSURANCE COMPANY (WC)","P1689"
"MASSACHUSETTS BEHAVIORAL HEALTH PARTNERSHIP (MBHP)","43307"
"MASSACHUSETTS BEHAVIORAL HEALTH PARTNERSHIP (MBHP)","BEAHM"
"MATAGORDA COUNTY (WC)","41556"
"MATHESON TRUCKING - CORVEL (AUTO)","J1736"
"MATHESON TRUCKING - CORVEL (AUTO)","J1736"
"MATHESON TRUCKING - CORVEL (WC)","P1736"
"MATHESON TRUCKING - CORVEL (WC)","P1736"
"MATHIS ISD (WC)","J3871"
"MATHIS ISD (WC)","J3871"
"MATRIX ABSENCE MANAGEMENT (WC)","TP075"
"MATRIX HEALTH FIRST HEALTH PLANS","95019"
"MAVERICK TRANSPORTATION LLC - CORVEL (WC)","J3355"
"MAVERICK TRANSPORTATION LLC - CORVEL (WC)","J3355"
"MAXIM CRANE WORKS (WC)","J1083"
"MAXIM CRANE WORKS (WC)","J1083"
"MAY TRUCKING - CORVEL (AUTO)","J2348"
"MAY TRUCKING - CORVEL (AUTO)","J2348"
"MAY TRUCKING - CORVEL (WC)","P2348"
"MAY TRUCKING - CORVEL (WC)","P2348"
"MAYFIELD CITY SCHOOL DISTRICT - WC","J2869"
"MAYFIELD CITY SCHOOL DISTRICT - WC","J2869"
"MAYO CLINIC/</br>RECOVERY AND CLAIMS SERVICES (WC)","41193"
"MAYO CLINIC/</br>RECOVERY AND CLAIMS SERVICES (WC)","41193"
"MAYO MANAGEMENT SERVICES","41154"
"MBA OF WYOMING INC","83028"
"MBA OF WYOMING INC","87065"
"MC DONALD'S-MCOPCO (WC)","J1084"
"MC DONALD'S-MCOPCO (WC)","J1084"
"MCA ADMINISTRATORS, INC.- ERA ONLY","ECMCA"
"MCCARTHY MUSEUM OF FINE ARTS CCIP - WC","J2870"
"MCGRAW HILL FINANCIAL INC. - WC","J2871"
"MCKESSON CORPORATION (WC)","J2119"
"MCKESSON CORPORATION (WC)","J2119"
"MCKESSON CORPORATION - WC","J2872"
"MCKESSON CORPORATION - WC","J2872"
"MCLAREN HEALTH PLAN AWB- NHP OR ABW- THPC  ONLY","38338"
"MCLAREN MEDICAID","3833C"
"MCMASTER-CARR SUPPLY COMPANY - WC","J2873"
"MCMASTER-CARR SUPPLY COMPANY - WC","J2873"
"MCMULLEN COUNTY ISD (WC)","J3946"
"MCMULLEN COUNTY ISD (WC)","J3946"
"MCOA - ERA ONLY","ECMOA"
"MCS","6197P"
"MD-INDIVIDUAL PRACTICE ASSOC., INC (MD IPA)","52148"
"MDIPA","52148"
"MDSI PHYS GROUP INC (WC)","41556"
"MDWISE","35199"
"MDWISE EXHCANGE MARKET PLACE","45627"
"MDWISE HEALTH INDIANA PLAN (FOR 2019 CLAIM SUBMISSIONS)","3135M"
"MDWISE HEALTHY INDIANA PLAN","31354"
"MDWISE HOOSIER CARE CONNECT","91313"
"MDWISE HOOSIER HEALTHWISE","35191"
"MDWISE HOOSIER HEALTHWISE (2019 CLAIM SUBMISSION)","3519M"
"MDWISE SELECT HEALTH NETWORK","88888"
"MDWISE, INC. (FORMERLY IU MEDICAL GROUP)","SX172"
"MDX HAWAII","MDXHI"
"MEADOWBROOK INSURANCE GROUP (AUTO)","J1478"
"MEADOWBROOK INSURANCE GROUP (AUTO)","J1478"
"MEADOWBROOK INSURANCE GROUP (WC)","P1478"
"MEADOWBROOK INSURANCE GROUP (WC)","P1478"
"MEADOWOOD RESORT LLC (WC)","J3814"
"MEADOWOOD RESORT LLC (WC)","J3814"
"MEADWESTVACO CORPORATION (AUTO)","J2874"
"MEADWESTVACO CORPORATION (AUTO)","J2874"
"MEADWESTVACO CORPORATION (WC)","P2874"
"MEADWESTVACO CORPORATION (WC)","P2874"
"MECHANICAL CONTRACTORS WORKERS' COMPENSAT (AUTO)","J3685"
"MECHANICAL CONTRACTORS WORKERS' COMPENSAT (AUTO)","J3685"
"MECHANICAL CONTRACTORS WORKERS' COMPENSATIO (WC)","P3685"
"MECHANICAL CONTRACTORS WORKERS' COMPENSATIO (WC)","P3685"
"MED-PAY","43131"
"MED3000 CMS SAFETY NET","EM284"
"MED3000 CMS TITLE 21 - PRIOR TO 1-1-19 ONLY","EM205"
"MED3000 PEDICARE TITLE 19","EM039"
"MEDADMIN  SOLUTIONS","58202"
"MEDATA WY - ERA ONLY","ECMEA"
"MEDBEN (NEWARK OH)","74323"
"MEDCORE","MDCOR"
"MEDCORE HP","31057"
"MEDCORE OMNI","68037"
"MEDCOST - LIBERTY HEALTHSHARE","90753"
"MEDCOST INC","56162"
"MEDEQUIP","MQ027"
"MEDEX HEALTH NETWORK","MEDEX"
"MEDFOCUS","95321"
"MEDICA","94265"
"MEDICA GOVERNMENT PROGRAMS","MEDM1"
"MEDICA HEALTH PLAN - FL","78857"
"MEDICA HEALTH PLAN SOLUTIONS","71890"
"MEDICA HEALTHCARE PLAN OF FLORIDA","87726"
"MEDICA2","12422"
"MEDICAID  LA (PHYSICIAN, PEDIATRIC HEALTH DAY CARE)","SKLA0"
"MEDICAID  MD","SKMD0"
"MEDICAID AK","AKMCP"
"MEDICAID AL","SKAL0"
"MEDICAID AR","SKAR0"
"MEDICAID AZ","SKAZ0"
"MEDICAID CA (MEDI-CAL)","SKCA0"
"MEDICAID CO","SKCO0"
"MEDICAID CT","SKCT0"
"MEDICAID DC","SKDC0"
"MEDICAID DE","SKDE0"
"MEDICAID FL","SKFL0"
"MEDICAID GA","SKGA0"
"MEDICAID HAWAII","SKHI0"
"MEDICAID IA","SKIA0"
"MEDICAID ID","SKID0"
"MEDICAID IL","SKIL0"
"MEDICAID IN","SKIN0"
"MEDICAID KS","SKKS0"
"MEDICAID KY","SKKY0"
"MEDICAID LA  (AMBULANCE ONLY)","LATRA"
"MEDICAID MA","SKMA0"
"MEDICAID ME","SKME0"
"MEDICAID MI","SKMI0"
"MEDICAID MN","MCMN0"
"MEDICAID MO","SKMO0"
"MEDICAID MS","SKMS0"
"MEDICAID MT","SKMT0"
"MEDICAID NC","SKNC0"
"MEDICAID ND","SKND0"
"MEDICAID NE","SKNE0"
"MEDICAID NH","SKNH0"
"MEDICAID NJ","SKNJ0"
"MEDICAID NM","SKNM0"
"MEDICAID NV","SKNV0"
"MEDICAID NY","SKNY0"
"MEDICAID OH","SKOH0"
"MEDICAID OK","SKOK0"
"MEDICAID OR","SKOR0"
"MEDICAID PA","SKPA0"
"MEDICAID RI","SKRI0"
"MEDICAID SC","SKSC0"
"MEDICAID SD","SKSD0"
"MEDICAID TENNESSE BLUECARE TENNCARE","MC390"
"MEDICAID TN","SKTN2"
"MEDICAID TX","SKTX0"
"MEDICAID TX LTC","61759"
"MEDICAID UT","SKUT0"
"MEDICAID VA","SKVA0"
"MEDICAID VT","SKVT0"
"MEDICAID WA","SKWA0"
"MEDICAID WI","SKWI0"
"MEDICAID WV","SKWV0"
"MEDICAID WY","SKWY0"
"MEDICAL ASSOCIATES HEALTH PLAN","MAHC1"
"MEDICAL BEN ADMIN (WC)","41556"
"MEDICAL BEN ADMIN (WC)(ATTACHMENT)","41556"
"MEDICAL BENEFIT ADMINISTRATIONS INC","68041"
"MEDICAL CARD SYSTEM INC (PR)","L0170"
"MEDICAL EYE SERVICES","24245"
"MEDICAL MUTUAL OF OHIO","29076"
"MEDICAL OUTCOME INDICATORS (ATTACHMENT)","J4198"
"MEDICAL OUTCOME INDICATORS - ERA ONLY","ECMOI"
"MEDICAL REIMBURSEMENTS OF AMERICA","62177"
"MEDICAL SOLUTIONS, L.L.C. - WC","J2875"
"MEDICAL SOLUTIONS, L.L.C. - WC","J2875"
"MEDICALLY HOME","MDHME"
"MEDICARE ALABAMA (JJ-PALMETTO)","10112"
"MEDICARE ALASKA (JF-NORIDIAN)","SMAK0"
"MEDICARE AND MUCH MORE FLORIDA INCORPORATED (MM","MMMFL"
"MEDICARE ARIZONA (JF-NORIDIAN)","SMAZ0"
"MEDICARE ARKANSAS (JH-NOVITAS)","SMAR0"
"MEDICARE BLUE","SX263"
"MEDICARE BLUE HMO PPO","56152"
"MEDICARE CALIFORNIA (JE-NORIDIAN)","SMCA1"
"MEDICARE CALIFORNIA (JE-NORIDIAN)","SMCA2"
"MEDICARE COLORADO (JH-NOVITAS)","SMCO0"
"MEDICARE CONNECTICUT (JK-NGS)","SMCT0"
"MEDICARE DIST. OF COLUMBIA (JL-NOVITAS)","SMDC0"
"MEDICARE FLORIDA (JN-FCSO FIRST COAST SERVICE OPTIONS)","SMFL0"
"MEDICARE GEORGIA (JJ-PALMETTO)","10212"
"MEDICARE HAWAII (JE-NORIDIAN)","SMHI0"
"MEDICARE IDAHO (JF-NORIDIAN)","SMID0"
"MEDICARE ILLINOIS (J6-NGS)","SMIL0"
"MEDICARE INDIANA (J8-WPS)","SMIN0"
"MEDICARE IOWA (J5-WPS)","SMIA0"
"MEDICARE KANSAS (J5-WPS)","SMKS0"
"MEDICARE KENTUCKY (J15-CGS)","SMKY0"
"MEDICARE LOUISIANA (JH-NOVITAS)","SMLA0"
"MEDICARE MAINE (JK-NGS)","SMME0"
"MEDICARE MARYLAND - (JL-NOVITAS)","SMMD0"
"MEDICARE MASSACHUSETTS (JK-NGS)","SMMA0"
"MEDICARE MICHIGAN (J8-WPS)","SMMI0"
"MEDICARE MINNESOTA (J6-NGS)","SMMN0"
"MEDICARE MISSISSIPPI (JH-NOVITAS)","SMMS0"
"MEDICARE MISSOURI (J5-WPS)","SMMO0"
"MEDICARE MONTANA (JF-NORIDIAN)","SMMT0"
"MEDICARE NEBRASKA (J5-WPS)","SMNE0"
"MEDICARE NEVADA (JE-NORIDIAN)","SMNV0"
"MEDICARE NEW JERSEY (JL-NOVITAS)","SMNJ0"
"MEDICARE NEW MEXICO (JH-NOVITAS)","SMNM0"
"MEDICARE NEW YORK - DOWNSTATE (JK-NGS)","SMNY0"
"MEDICARE NEW YORK - QUEENS (JK-NGS)","SMNY2"
"MEDICARE NEW YORK - UPSTATE (JK-NGS)","SMNY1"
"MEDICARE NORTH CAROLINA (JM PALMETTO)","SMNC0"
"MEDICARE NORTH DAKOTA (JF-NORIDIAN)","SMND0"
"MEDICARE OF DELAWARE (JL-NOVITAS)","SMDE0"
"MEDICARE OF KANSAS CITY (J5-WPS)","SMKC0"
"MEDICARE OF NEW HAMPSHIRE (JK-NGS)","SMNH0"
"MEDICARE OF VIRGINIA (JM-PALMETTO)","SMVA0"
"MEDICARE OHIO (J15-CGS)","SMOH0"
"MEDICARE OKLAHOMA (JH-NOVITAS)","SMOK0"
"MEDICARE OREGON (JF-NORIDIAN)","SMOR0"
"MEDICARE PENNSYLVANIA (JL-NOVITAS)","SMPA0"
"MEDICARE PUERTO RICO (JN-FCSO)","9202"
"MEDICARE RAILROAD (PALMETTO GBA)","SRRGA"
"MEDICARE RHODE ISLAND (JK-NGS)","SMRI0"
"MEDICARE SOUTH CAROLINA  (PALMETTO)","SMSC0"
"MEDICARE SOUTH DAKOTA (JF-NORIDIAN)","SMSD0"
"MEDICARE TENNESSEE (JJ-PALMETTO)","10312"
"MEDICARE TEXAS (JH-NOVITAS)","SMTX0"
"MEDICARE UTAH (JF-NORIDIAN)","SMUT0"
"MEDICARE VERMONT (JK-NGS)","SMVT0"
"MEDICARE VIRGIN ISLANDS (JN-FCSO FIRST COAST SERVICE OPTIONS)","SMVI0"
"MEDICARE WASHINGTON (JF-NORIDIAN)","SMWA0"
"MEDICARE WEST VIRGINIA (JM-PALMETTO)","SMWV0"
"MEDICARE WISCONSIN (J6- NGS)","SMWI0"
"MEDICARE WYOMING (JF-NORIDIAN)","SMWY0"
"MEDICARE Y MUCHO MAS (MMM )","L0210"
"MEDICINA FAMILIAR MEDICAL GROUP","CAPMN"
"MEDICO","23160"
"MEDICUSSTAT, LLC","E2712"
"MEDIGOLD","95655"
"MEDIGOLD PPO","13123"
"MEDINA COUNTY - WC","J2876"
"MEDINA COUNTY - WC","J2876"
"MEDITURE","20039"
"MEDIVERSAL NV","37304"
"MEDIVIEW INC.","STAR1"
"MEDLOGIX MSO - ALL UNITED GROUP INCORPORATED IPA","MLAUG"
"MEDLOGIX MSO - AMERICO IPA","MLAMR"
"MEDLOGIX MSO - PACIFIC ASSOCIATES IPA","MLPAS"
"MEDOVA - LIFESTYLE HEALTH  PLANS","27005"
"MEDPARTNERS (PHCS REPRICING)","441MP"
"MEDPARTNERS ADMIN SERVICES","412MP"
"MEDPARTNERS ADMIN SERVICES  (PO BOX 2602 ONLY)","35205"
"MEDPOINT ST. FRANCIS IPA (ALLCARE)","MPM31"
"MEDRISK (WC)(ATTACHMENT)","J1956"
"MEDRISK 1500 (AUTO) ATTACHMENT","AU001"
"MEDRISK 1500 (WC) ATTACHMENT","MR001"
"MEDSETTLEMENTS","4430"
"MEDSTAR FAMILY CHOICE, INC","RP063"
"MEDSTAR FAMILY CHOICE, INC (MD)","RP062"
"MEDSTAR SELECT - MEDSTAR MEDICARE CHOICE","251MS"
"MEEMIC (AUTO)","11983"
"MEIJER STORES (WC)","J1930"
"MEIJER STORES (WC)","J1930"
"MEMBER SELECT INSURANCE COMPANY (AUTO)","11983"
"MEMIC INDEMNITY COMPANY - CORVEL (AUTO)","11030"
"MEMIC INDEMNITY COMPANY - CORVEL (AUTO)","11030"
"MEMIC INDEMNITY COMPANY - CORVEL (WC)","P1030"
"MEMIC INDEMNITY COMPANY - CORVEL (WC)","P1030"
"MEMORIAL HEALTH SERVICES (WC)","41556"
"MEMORIAL HERMANN HEALTH NETWORK PROVIDERS","TH092"
"MEMORIAL HERMANN TPA (WC)","J3781"
"MEMORIAL HERMANN TPA (WC)","J3781"
"MENDOTA INSURANCE COMPANY (AUTO)","33650"
"MENDOTA INSURANCE COMPANY (AUTO)","33650"
"MENTAL HEALTH CONSULTANTS INC.","37050"
"MENTOR NETWORK, THE - WC","J2877"
"MENTOR NETWORK, THE - WC","J2877"
"MERCHANTS BENEFIT ADMINISTRATION (MBA) - ERA ON","ECMER"
"MERCHANTS INSURANCE (AUTO)","J4008"
"MERCHANTS INSURANCE (WC)","P4008"
"MERCHANTS INSURANCE GROUP (AUTO)","C1095"
"MERCHANTS OF VIRGINIA, G.S.I.A. - WC","J2878"
"MERCURY INSURANCE LLC (PREVIOUSLY MERCURY (AUTO)","J2277"
"MERCURY INSURANCE LLC (PREVIOUSLY MERCURY (AUTO)","J2277"
"MERCURY INSURANCE LLC (PREVIOUSLY MERCURY G (WC)","P2277"
"MERCURY INSURANCE LLC (PREVIOUSLY MERCURY G (WC)","P2277"
"MERCURY INSURANCE SERVICES (AUTO)","C1087"
"MERCURY INSURANCE SERVICES (AUTO)","C1087"
"MERCY BENEFIT ADMINISTRATION","37264"
"MERCY HEALTH SERVICES - WC","J2879"
"MERCY HEALTH SERVICES - WC","J2879"
"MERCY MARICOPA INTEGRATED CARE","33628"
"MERCY PHYSICANS MEDICAL GROUP - SAN DIEGO","IP079"
"MERCY PROVIDER NETWORK","43185"
"MERCYCARE","39114"
"MERGE-RISK MGMT IPA SCHOOL DISTRICT (AUTO)","J2302"
"MERGE-RISK MGMT IPA SCHOOL DISTRICT (AUTO)","J2302"
"MERGE-RISK MGMT IPA SCHOOL DISTRICT (WC)","P2302"
"MERGE-RISK MGMT IPA SCHOOL DISTRICT (WC)","P2302"
"MERIDIAN CONSTRUCTION PROGRAM (WC)","41556"
"MERIDIAN HEALTH PLAN ILLINOIS","13189"
"MERIDIAN HEALTH PLAN ILLINOIS COMPLETE","MHPIL"
"MERIDIAN HEALTH PLAN IOWA","14145"
"MERIDIAN HEALTH PLAN MICHIGAN COMPLETE","MHPMI"
"MERIDIAN HEALTH PLAN OF MICHIGAN","52563"
"MERIDIAN MANAGEMENT SERVICES LLC - CORVEL (WC)","J2379"
"MERIDIAN MANAGEMENT SERVICES LLC - CORVEL (WC)","J2379"
"MERITAGE CORPORATION (WC)","41556"
"MERITAGE FIRST CHOICE","FC002"
"MERITAGE MEDICAL NETWORK (FORMERLY MARIN IPA)","IP097"
"MERITAIN HEALTH","64157"
"MERITAIN HEALTH - MINNEAPOLIS","41124"
"MERITAIN/</br>AGENCY SERVICES INC","64158"
"MESA COUNTY COLORADO (WC)","41556"
"MESA COUNTY VALLEY SCHOOL DISTRICT 51 (WC)","41556"
"METCARE HEALTH PLANS,INC","61101"
"METHODE ELECTRONICS, INC. - WC","J2880"
"METHODE ELECTRONICS, INC. - WC","J2880"
"METHODIST FIRST CHOICE","23550"
"METIS SERVICES (AUTO)","J3857"
"METIS SERVICES (WC)","P3857"
"METLIFE (AUTO)","C1100"
"METLIFE (AUTO)","C1100"
"METRO NORTH (NEW YORK MTA)  (WC)","J4186"
"METRO PLUS HEALTH PLAN","13265"
"METROPOLITAN COUNCIL (AUTO)","J1355"
"METROPOLITAN COUNCIL (AUTO)","J1355"
"METROPOLITAN COUNCIL (WC)","P1355"
"METROPOLITAN COUNCIL (WC)","P1355"
"METROPOLITAN HEALTH PLAN","10850"
"METROPOLITAN MUSEUM OF ART, THE - WC","J2881"
"METROPOLITAN MUSEUM OF ART, THE - WC","J2881"
"METROPOLITAN TRANSIT AUTHORITY (WC)","J1238"
"METROPOLITAN TRANSIT AUTHORITY (WC)","J1238"
"METROVEST HOSPITALITY, LLC - WC","J2882"
"METROVEST HOSPITALITY, LLC - WC","J2882"
"METTLER-TOLEDO (EXCEPT ND, WA, WY) - CORV (AUTO)","J3315"
"METTLER-TOLEDO (EXCEPT ND, WA, WY) - CORV (AUTO)","J3315"
"METTLER-TOLEDO (EXCEPT ND, WA, WY) - CORVEL (WC)","P3315"
"METTLER-TOLEDO (EXCEPT ND, WA, WY) - CORVEL (WC)","P3315"
"MEXICANA AIRLINES (WC)","41556"
"MHE US HOLDINGS, LLC - WC","J2883"
"MHE US HOLDINGS, LLC - WC","J2883"
"MHN CLAIMS","22771"
"MHNET","74289"
"MI MEDICARE PLUS BLUE","SX170"
"MIAMI-DADE COUNTY (FL) - CORVEL (AUTO)","J3329"
"MIAMI-DADE COUNTY (FL) - CORVEL (AUTO)","J3329"
"MIAMI-DADE COUNTY (FL) - CORVEL (WC)","P3329"
"MIAMI-DADE COUNTY (FL) - CORVEL (WC)","P3329"
"MIBA BEARINGS US, LLC - WC","J2884"
"MIBA BEARINGS US, LLC - WC","J2884"
"MIC GENERAL INSURANCE CORP. (AUTO)","C1028"
"MIC PROPERTY AND CASUALTY INS. CORP (AUTO)","C1028"
"MICHAEL HOGAN ASSOC (WC)","41556"
"MICHAEL KORS - CORVEL (WC)","J2280"
"MICHAEL KORS - CORVEL (WC)","J2280"
"MICHELS CORPORATION - WC","J2885"
"MICHELS CORPORATION - WC","J2885"
"MICHIGAN CLUBS SELF-INSURANCE - WC","J2886"
"MICHIGAN CLUBS SELF-INSURANCE - WC","J2886"
"MICHIGAN COMMERCIAL INS. MUTUAL (MCIM) - ERA ON","ECMIC"
"MICHIGAN MILLERS MUTUAL - CORVEL (WC)","J1988"
"MICHIGAN MILLERS MUTUAL - CORVEL (WC)","J1988"
"MICRON TECH","96598"
"MID AMERICAN BENEFITS","22823"
"MID ATLANTIC PSYCHIATRIC SVC. INC","52148"
"MID CENTURY INSURANCE COMPANY (COMMERCIAL (AUTO)","C1034"
"MID CITIES IPA","CAPMN"
"MID-AMERICA CONVERSION SERVICES, LLC - WC","J2887"
"MID-AMERICA CONVERSION SERVICES, LLC - WC","J2887"
"MID-COAST TRANSIT CONSTRUCTORS CCIP - WC","J2888"
"MID-COAST TRANSIT CONSTRUCTORS CCIP - WC","J2888"
"MID-COUNTY PHYSICIANS MEDICAL GROUP","SYMED"
"MIDAMERICA - LIBERTY UNION - LIFE ASSURANCE","37281"
"MIDDLE TENNESSEE MEDICAL CENTER (WC)","J3779"
"MIDDLE TENNESSEE MEDICAL CENTER (WC)","J3779"
"MIDDLESEX INSURANCE COMPANY (WC)","J1417"
"MIDDLETOWN WORKS RETIREE","12012"
"MIDLAND COLD RETIREE MEDICAL PLAN","MCRMP"
"MIDLANDS BENEFITS ADMIN.","47081"
"MIDLANDS HEALTH PARTNERS","47080"
"MIDWEST BUILDERS (WC)","J3939"
"MIDWEST BUILDERS (WC)","J3939"
"MIDWEST DRYWALL (VIA EMC RISK SERVICES) (WC)","J1119"
"MIDWEST DRYWALL (VIA EMC RISK SERVICES) (WC)","J1119"
"MIDWEST FAMILY ADVANTAGE INSURANCE CO - C (AUTO)","J3748"
"MIDWEST FAMILY ADVANTAGE INSURANCE CO - C (AUTO)","J3748"
"MIDWEST FAMILY ADVANTAGE INSURANCE CO - COR (WC)","P3748"
"MIDWEST FAMILY ADVANTAGE INSURANCE CO - COR (WC)","P3748"
"MIDWEST FAMILY MUTUAL (AUTO ONLY) - CORVE (AUTO)","C1051"
"MIDWEST FAMILY MUTUAL (AUTO ONLY) - CORVE (AUTO)","C1051"
"MIDWEST FAMILY MUTUAL INSURANCE CO (WC ONLY (WC)","J1685"
"MIDWEST FAMILY MUTUAL INSURANCE CO - WC","J1685"
"MIDWEST GROUP BENEFITS","61146"
"MIDWEST HEALTH PARTNERS","76079"
"MIDWEST HEALTH PLANS INC","MHP77"
"MIDWEST INSURANCE (AUTO)","10895"
"MIDWEST INSURANCE (AUTO)","10895"
"MIDWEST INSURANCE (WC)","P0895"
"MIDWEST INSURANCE (WC)","P0895"
"MIDWEST OPERATING ENGINEERS","45979"
"MIDWEST PHYSICIANS ADMINISTRATIVE SERVICES","TH088"
